,dates,prediction,+,-
147,2020-07-27,29676.299194572966,2507.874185013581,-2702.491919565564
148,2020-07-28,29678.772707715205,2508.0044478168456,-2702.6417482558318
149,2020-07-29,29681.108777941634,2508.1273745860744,-2702.7831443360737
150,2020-07-30,29683.314978109505,2508.24337690221,-2702.916580537374
151,2020-07-31,29685.398468512703,2508.3528433515057,-2703.042503207733
152,2020-08-01,29687.366018996243,2508.4561408037553,-2703.16133377633
153,2020-08-02,29689.224029941088,2508.553615621575,-2703.2734701389672
154,2020-08-03,29690.978552109,2508.645594800357,-2703.3792879643734
155,2020-08-04,29692.635305475906,2508.732387047101,-2703.47914193058
156,2020-08-05,29694.199697060198,2508.81428379874,-2703.5733668920875
157,2020-08-06,29695.676837807725,2508.89156018382,-2703.662278982363
158,2020-08-07,29697.071558588243,2508.9644759312723,-2703.746176655648
